alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788985336.268,elite,2753.8937580785,1776079278.6371,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Irvine,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.6846,-117.827,false,"Cox Communications",true,California,success,America/Los_Angeles,92612,1788436373,1788985336.268,4145,socks5,72.195.34.42:4145,true,1958.0476284027,111521,74084,60.085127017052,72.195.34.42
true,1788985164.4532,anonymous,9494.7569675151,1710585317.03,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1788867991,1788985336.2162,80,http,204.48.31.203:80,true,12613.066196442,25818,589155,4.1982330931602,204.48.31.203
true,1788985335.8573,elite,10106.92555293,1786531375.8537,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Shenzhen Tencent Computer Systems Company Limited",1.35208,103.82,false,"Tencent Cloud Computing (Beijing) Co., Ltd",true,"North West",success,Asia/Singapore,858877,1788946917,1788985335.8573,8080,socks5,43.160.245.155:8080,true,12111.243009567,61867,27062,69.568981996874,43.160.245.155
true,1788985335.8459,transparent,5808.5838303499,1778915790.5832,"AS273217 ACOLME TECH, SRL","ACOLME TECH, SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Cogent Communications",18.4842,-69.8466,false,"Alcome Tech SRL",true,"Santo Domingo Province",success,America/Santo_Domingo,11605,1788593038,1788985335.8459,999,http,38.75.82.219:999,false,6232.0809364319,21335,68932,23.635437092182,38.75.82.219
true,1788985335.74,elite,8378.3471804598,1788061909.8255,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788664494,1788985335.74,55369,socks5,174.138.165.202:55369,true,6140.0101184845,184,7960,2.2593320235756,174.138.165.202
true,1788985335.6641,transparent,5423.4533644785,1787586490.7738,"AS23969 TOT Public Company Limited",TOT-NET,"Khlong Hoi Khong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",6.89865,100.389,false,"TOT Public Company Limited",true,Songkhla,success,Asia/Bangkok,,1788795363,1788985335.6641,8080,http,118.172.125.214:8080,false,2030.2762985229,13686,5495,71.351858610083,118.172.125.214
true,1788985335.456,elite,2677.7042109032,1776081698.9791,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Tulsa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",36.0954,-95.9223,false,"Cox Communications Inc",true,Oklahoma,success,America/Chicago,74135,1788779465,1788985335.456,4145,socks5,98.190.239.3:4145,true,1994.3249225616,133605,71765,65.055753031115,98.190.239.3
true,1788798682.1328,elite,414.2068874864,1786461658.7064,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2066,-111.643,false,"Unified Layer",true,Utah,success,America/Denver,84606,1788877572,1788985335.3966,8085,http,162.214.74.29:8085,false,555.37533760071,46380,170,99.634801288937,162.214.74.29
true,1788985335.3772,elite,6557.6664146209,1788545320.3356,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788543023,1788985335.3772,4346,socks5,45.74.31.30:4346,true,12157.938480377,2722,4124,39.760444054923,45.74.31.30
true,1788985184.2807,elite,3885.9541702187,1788301105.639,"AS4808 China Unicom Beijing Province Network",CHINA169-BJ,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"China Unicom Beijing Province Network",39.9236,116.36,false,,false,Beijing,success,Asia/Shanghai,,1788903152,1788985335.3153,18888,http,111.206.4.163:18888,true,1839.9653434753,11423,393,96.674001354096,111.206.4.163
true,1788985335.2408,transparent,11979.733994383,1780985951.6577,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Aceville Pte.ltd",22.3193,114.169,false,,true,Kowloon,success,Asia/Hong_Kong,999077,1788848827,1788985335.2408,3128,http,43.132.189.30:3128,false,15976.64642334,21309,52274,28.959134582716,43.132.189.30
true,1788984351.0356,elite,7658.366034975,1787856205.0167,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba Cloud LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1788460710,1788985335.1668,1011,socks5,47.82.76.35:1011,true,3772.763967514,3737,10004,27.195982825122,47.82.76.35
true,1788982122.051,elite,1905.328270962,1788603687.8841,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1788600710,1788985335.1156,1084,http,167.233.169.253:1084,true,999.04561042786,7125,60,99.164926931106,167.233.169.253
true,1788985335.1128,elite,4877.1735845986,1750610170.6406,"AS141124 Dinas Komunikasi dan Informatika Kota Makassar",IDNIC-MAKASSARKOTA-AS-ID,Makassar,Asia,AS,Indonesia,ID,,false,"Dinas Komunikasi dan Informatika Kota Makassar",-5.14574,119.438,false,"Dinas Komunikasi dan Informatika Kota Makassar",true,"South Sulawesi",success,Asia/Makassar,,1788795928,1788985335.1128,80,http,103.151.20.131:80,false,6647.5491523743,157025,109741,58.862448737845,103.151.20.131
true,1788985335.0365,transparent,7380.0029656408,1755196757.9737,"AS8717 A1 Bulgaria EAD",A1BG,Sofia,Europe,EU,Bulgaria,BG,,false,"A1 Bulgaria EAD",42.6977,23.3219,false,"ESRI BULGARIA Network",true,Sofia-Capital,success,Europe/Sofia,1000,1788466296,1788985335.0365,8001,http,213.169.33.8:8001,false,4693.1030750275,64078,350279,15.464442497653,213.169.33.8
true,1788985209.8647,elite,5388.2055251222,1788929417.2519,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788929261,1788985334.7927,9207,socks5,45.74.31.42:9207,true,4574.6631622314,152,504,23.170731707317,45.74.31.42
true,1788985177.4179,transparent,5443.2051758543,1779737965.8199,"AS47524 Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.",AS-TURKSAT,Denizli,Asia,AS,Türkiye,TR,,false,"Turksat Internet Services",37.8003,29.2848,false,"Turksat Services",true,Denizli,success,Europe/Istanbul,20010,1788807735,1788985334.7808,8080,http,46.197.136.14:8080,false,2063.5769367218,24341,61682,28.295920858375,46.197.136.14
true,1788985334.7222,elite,2836.1569074354,1776080830.4053,"AS50648 PE UAinet",UAINET-AS,Liuboml,Europe,EU,Ukraine,UA,,false,"PE UAinet",51.229,24.0337,false,"PE UAinet",true,Volyn,success,Europe/Kyiv,44300,1788779500,1788985334.7222,5678,socks4,95.182.78.6:5678,true,3260.8551979065,26478,329357,7.4410892689027,95.182.78.6
true,1788984513.571,elite,8297.3319909827,1787813413.7141,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1788416727,1788985334.5998,1011,socks5,47.82.85.43:1011,true,14279.814481735,13004,12549,50.890306421947,47.82.85.43
true,1788985107.4791,elite,4871.2527574521,1788114100.9713,"AS209783 Avaye Segal Net Co. PJS",segalnet,Tehran,Asia,AS,Iran,IR,,false,"Avaye Segal Net Co. PJS",35.7219,51.3347,false,"Pardazesh Argham Yasna Co",true,Tehran,success,Asia/Tehran,,1788716926,1788985334.5759,2080,http,194.31.108.109:2080,true,10979.276895523,12000,1443,89.265788886409,194.31.108.109
true,1788984982.3826,elite,2187.8819687136,1788575672.5859,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1788571879,1788985334.5754,1081,http,167.233.169.253:1081,true,372.27988243103,7569,88,98.850724826956,167.233.169.253
true,1788979887.9211,transparent,1084.7580752429,1786813841.9193,"AS263703 VIGINET C.A","VIGINET C.A",Maporal,"South America",SA,Venezuela,VE,,false,"Viginet C.A",7.645,-70.4199,false,,true,Barinas,success,America/Caracas,,1788625168,1788985334.544,999,http,190.97.236.128:999,true,1592.0751094818,31877,1370,95.879327458117,190.97.236.128
true,1788985203.7898,transparent,5239.4211201137,1786308241.1652,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",-6.2208,106.8403,false,"PT Lintas Jaringan Nasional",true,Jakarta,success,Asia/Jakarta,12850,1788726917,1788985334.4929,3125,http,103.155.198.138:3125,false,6876.4545917511,5155,18028,22.236121295777,103.155.198.138
true,1788985175.1727,elite,1005.1877779176,1787936547.4947,"AS8193 Uzbektelekom Joint Stock Company",BRM-AS,Qarshi,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",38.8606,65.789,false,Uztelecom,true,Qashqadaryo,success,Asia/Samarkand,,1788539604,1788985334.4759,3128,http,195.158.22.212:3128,true,912.87779808044,14806,984,93.768207726409,195.158.22.212
true,1788985261.6044,elite,4114.8859632525,1788143211.6736,"AS62005 BlueVPS OU",BV-EU-AS,Tallinn,Europe,EU,Estonia,EE,,true,"BlueVPS OU",59.4369,24.7535,false,"BV Na41",true,Harjumaa,success,Europe/Tallinn,,1788745110,1788985334.3943,9150,socks5,132.243.168.30:9150,true,1529.0901660919,12525,9274,57.456764071746,132.243.168.30
true,1788985334.2808,transparent,5783.0185785241,1786234709.164,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Cebu City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",10.3099,123.893,false,"Philippine Long Distance Telephone Company",true,"Central Visayas",success,Asia/Manila,6000,1788650553,1788985334.2808,8082,http,124.217.0.75:8082,false,9639.9049758911,4158,18921,18.016378525933,124.217.0.75
true,1788983500.1311,elite,1898.1291006214,1788291417.6546,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,"United Kingdom",GB,,true,"DigitalOcean, LLC",51.5177,-0.6215,false,"DigitalOcean, LLC",true,England,success,Europe/London,SL1,1788895311,1788985334.2796,1088,socks5,144.126.197.184:1088,true,98.33025932312,33197,1230,96.427222819299,144.126.197.184
true,1788979114.6874,elite,3181.0571965012,1782956850.4679,"AS14956 RouterHosting LLC",ROUTERHOSTING,"Las Vegas","North America",NA,"United States",US,,true,"RouterHosting LLC",36.102,-115.1447,false,"FranTech Solutions",true,Nevada,success,America/Los_Angeles,89119,1788400656,1788985334.2762,9050,socks5,45.61.129.165:9050,true,5778.834104538,106184,34913,75.256029539962,45.61.129.165
true,1788985333.9887,elite,3825.1021945518,1788262020.5697,"AS45753 Netsec Limited",NETSEC-HK,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Netsec Limited",22.3193,114.169,false,Netsec,false,Kowloon,success,Asia/Hong_Kong,999077,1788864499,1788985333.9887,1080,socks5,103.231.172.117:1080,true,2433.7561130524,7227,10371,41.067166723491,103.231.172.117
true,1788984703.2595,elite,3288.574498666,1786410183.0142,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"DigitalOcean, LLC",52.352,4.9392,false,"DigitalOcean, LLC",true,"North Holland",success,Europe/Amsterdam,1098,1788829037,1788985333.9033,1083,socks5,161.35.90.93:1083,true,5601.5005111694,87782,19268,82.000934142924,161.35.90.93
true,1788985333.4958,elite,5677.7363153531,1777695493.4595,"AS211273 Cloud Software - FZCO",csoft,Riga,Europe,EU,Latvia,LV,,true,"Cloud Software - FZCO",56.9728,24.1657,false,EGIHosting,true,Rīga,success,Europe/Riga,,1788783488,1788985333.4958,1080,socks5,45.38.198.127:1080,true,6207.0231437683,12494,91006,12.071497584541,45.38.198.127
true,1788985333.495,elite,6487.3189885502,1788417371.2617,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788413820,1788985333.495,9898,socks5,47.86.231.27:9898,true,10991.20426178,4638,7343,38.711292880394,47.86.231.27
true,1788985259.9451,elite,7247.1562704813,1788697013.2829,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788694289,1788985333.4154,37067,socks5,45.74.31.30:37067,true,12322.548389435,1284,2718,32.08395802099,45.74.31.30
true,1788985333.3256,transparent,12226.00011624,1750612127.7207,"AS3462 Data Communication Business Group",HINET,"Bade District",Asia,AS,Taiwan,TW,,false,"Chunghwa Telecom Co., Ltd.",24.9309,121.2904,false,"Chunghwa Telecom Co. Ltd.",true,Taoyuan,success,Asia/Taipei,,1788555979,1788985333.3256,3128,http,59.124.62.9:3128,true,12851.008653641,30349,145893,17.220072400449,59.124.62.9
true,1788720014.6561,elite,2286.2096250324,1776081958.7435,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Macon,"North America",NA,"United States",US,,false,"Cox Communications Inc.",32.8407,-83.6324,false,"Cox Communications Inc.",true,Georgia,success,America/New_York,31202,1788780256,1788985333.3208,4145,socks5,184.182.240.211:4145,true,2107.0711612701,302394,526,99.826356793873,184.182.240.211
true,1788985209.4456,elite,4924.9413058911,1786790328.2867,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788604285,1788985333.316,10976,socks5,111.119.162.248:10976,true,8171.147108078,3465,21580,13.835096825714,111.119.162.248
true,1788985333.3128,transparent,6142.4675931309,1786390694.0161,"AS142386 PT JARINGAN LINTAS ARTHA",AZNET-ID,Banjarnegara,Asia,AS,Indonesia,ID,,false,"Cogent Communications",-7.39611,109.696,false,"PT. Yetoya Solusi Indonesia",true,"Central Java",success,Asia/Jakarta,,1788809749,1788985333.3128,8080,http,38.253.240.231:8080,false,2929.1884899139,6434,17112,27.325235708825,38.253.240.231
true,1788985197.3299,anonymous,5940.0530000798,1785807440.3968,"AS147096 PT Jaya Sejahtra Nugraha",IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,false,"PT Jaya Sejahtra Nugraha",-6.7778,107.8993,false,,true,"West Java",success,Asia/Jakarta,45364,1788830679,1788985333.2725,3128,http,103.174.122.87:3128,false,4041.2530899048,7342,21455,25.495711358822,103.174.122.87
true,1788985333.188,elite,7194.7061132559,1788141174.9041,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788745350,1788985333.188,4094,socks5,45.74.31.30:4094,true,12835.9811306,3093,7171,30.134450506625,45.74.31.30
true,1788985330.5734,elite,3341.8990168897,1787558837.6402,"AS58504 TECHMINDS NETWORKS PVT. LTD.",TECHMINDS-NP,Kathmandu,Asia,AS,Nepal,NP,Thamel,false,"Techminds Network Pvt. Ltd.",27.715,85.3115,false,"Smart Link Network Pvt Ltd",true,"Bagmati Province",success,Asia/Kathmandu,,1788766154,1788985333.065,1080,socks4,103.167.187.4:1080,true,1081.7563533783,48244,34247,58.483955825484,103.167.187.4
true,1788984336.8367,elite,1150.9793555029,1788512564.3558,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788509476,1788985333.0473,1080,socks5,47.76.175.249:1080,true,1164.2637252808,19779,1743,91.901310287148,47.76.175.249
true,1788985332.9881,elite,7052.9810989614,1776086514.0336,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788528854,1788985332.9881,9060,socks5,161.97.129.202:9060,true,23450.961828232,44179,98242,31.020004072433,161.97.129.202
true,1788985332.9527,elite,4070.1909045563,1786977040.7796,"AS137961 MD. Mokhlesur Rahman",ABUZZITLIMITED-AS-AP,Sātkhira,Asia,AS,Bangladesh,BD,,false,"Abuzz IT Limited",22.7082,89.0719,false,ABUZZITLIMITED,true,"Khulna Division",success,Asia/Dhaka,,1788793036,1788985332.9527,1080,socks5,103.118.85.75:1080,true,8649.7910022736,7633,31228,19.641800262474,103.118.85.75
true,1788984981.3304,elite,5963.8831799296,1788870722.0878,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788869501,1788985332.8679,4143,socks5,45.74.31.42:4143,true,4235.5217933655,817,1566,34.284515316828,45.74.31.42
true,1788979891.7499,elite,4373.98646313,1710545864.1563,"AS57286 GIGAS HOSTING S.A.",ASGIGAS,Alcobendas,Europe,EU,Spain,ES,,true,"Gigas Hosting SL",40.525,-3.65578,false,"Gigas Hosting S.L.",true,Madrid,success,Europe/Madrid,28108,1788950672,1788985332.5579,80,http,195.114.209.50:80,false,117.86079406738,709334,320111,68.904506797352,195.114.209.50
true,1788985269.1148,elite,7414.1447323784,1786785013.6304,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788596759,1788985332.4366,10942,socks5,111.119.162.248:10942,true,5847.6710319519,10752,25954,29.292213807007,111.119.162.248
true,1788985332.422,elite,1547.0778942108,1788985332.422,"AS213840 DDOS PROTECTION LTD",DDOS-PROTECTION-LTD,"Los Angeles","North America",NA,"United States",US,,true,"Fastnet Data Inc",34.0544,-118.244,false,,false,California,success,America/Los_Angeles,90060,1788982547,1788985332.422,7890,http,166.1.232.89:7890,true,1547.0778942108,1,0,100,166.1.232.89
true,1788985215.7431,transparent,5831.2827711407,1778046704.274,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Aamra Networks Limited",23.7942,90.4097,false,,true,"Dhaka Division",success,Asia/Dhaka,1213,1788774937,1788985332.341,12331,http,182.160.106.100:12331,false,10170.444965363,10135,27269,27.096032509892,182.160.106.100
true,1788985262.2483,elite,4081.7077177886,1776102603.498,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Subang,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",-6.5705,107.7596,false,"PT Lintas Jaringan Nusantara",true,"West Java",success,Asia/Jakarta,41285,1788800854,1788985332.328,8199,socks5,103.242.105.199:8199,true,4111.1207008362,33374,108722,23.486938407837,103.242.105.199
true,1788985332.2988,elite,5242.0043937091,1788969713.9122,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788966074,1788985332.2988,4955,socks5,45.74.31.42:4955,true,7520.9567546844,290,168,63.318777292576,45.74.31.42
true,1788985332.2041,elite,6819.2969099888,1788392441.4261,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1788390065,1788985332.2041,5017,socks5,45.74.31.42:5017,true,9142.5273418427,1229,3678,25.045852863257,45.74.31.42
true,1788985332.2028,elite,9124.9816278472,1788092747.4179,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788694555,1788985332.2028,34979,http,174.138.165.211:34979,false,12962.637662888,411,4440,8.4724799010513,174.138.165.211
true,1788985244.4553,transparent,11017.941217241,1788412768.9139,"AS51167 Contabo GmbH",CONTABO,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Contabo GmbH",50.1169,8.6837,false,"Contabo GmbH",false,Hesse,success,Europe/Berlin,60313,1788410303,1788985332.1771,3128,http,62.171.154.102:3128,true,9966.2935733795,1945,2779,41.172734970364,62.171.154.102
true,1788985241.287,elite,12601.164593129,1788768357.3559,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1788766123,1788985332.1397,1108,socks5,185.204.170.179:1108,true,14625.024080276,1808,2378,43.191591017678,185.204.170.179
true,1788985221.0003,elite,9711.4588798486,1786784148.0819,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788595572,1788985332.1156,10902,socks4,111.119.162.248:10902,true,12374.877214432,46215,49124,48.47439138233,111.119.162.248
true,1788955849.9615,transparent,1707.019448167,1783659259.8513,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Nanjing,Asia,AS,China,CN,,false,Chinanet,32.0607,118.763,false,"Chinanet JS",true,Jiangsu,success,Asia/Shanghai,210000,1788494303,1788985332.1118,21000,http,114.236.137.41:21000,true,1172.1377372742,88395,1351,98.494640429657,114.236.137.41
true,1788985332.1106,transparent,13216.834483087,1782374177.4824,"AS149681 PT Oreo Smart Access",IDNIC-OSA-AS-ID,Panaragan,Asia,AS,Indonesia,ID,,false,"PT Oreo Smart Access",-4.47784,105.081,false,"PT Oreo Smart Access",true,Lampung,success,Asia/Jakarta,,1788421705,1788985332.1106,3125,http,103.185.40.68:3125,false,15677.756071091,4269,46191,8.4601664684899,103.185.40.68
true,1788985118.8827,elite,1198.1042603513,1784845535.7574,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Atlanta,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",33.7838,-84.4455,false,"NET2ATLANTA.COM LLC",true,Georgia,success,America/New_York,30318,1788471672,1788985332.1042,4145,socks5,199.66.183.251:4145,true,1911.0641479492,211662,167,99.921162824731,199.66.183.251
true,1788985292.1769,elite,11513.66462731,1780490852.2231,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,false,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788958153,1788985332.093,9050,socks4,38.242.156.163:9050,true,12841.229438782,52096,240955,17.777110468826,38.242.156.163
true,1788985304.6475,elite,4159.4916225709,1788676019.3923,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788673200,1788985331.9793,10980,socks5,111.119.162.248:10980,true,1262.3901367188,679,2759,19.749854566608,111.119.162.248
true,1788985331.9159,elite,4072.4231427394,1781730314.5946,"AS63967 Bangla Trac Communications Ltd (ISP and Cloud Services)",BTRAC-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,"Basundhara Residential Area",true,"Bangla Trac Communications Ltd.",23.8259,90.439,false,"Bangla Trac Communications Ltd- ISP and Cloud Services",true,"Dhaka Division",success,Asia/Dhaka,1206,1788381213,1788985331.9159,1080,socks5,103.9.185.33:1080,true,8321.7756748199,44740,85981,34.225564369918,103.9.185.33
true,1788984913.0289,elite,3330.9764507388,1788609419.4411,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788607165,1788985331.8522,10980,http,111.119.162.248:10980,false,847.25522994995,242,1601,13.130765056972,111.119.162.248
true,1788985331.7949,elite,2964.4129478394,1776725478.3954,"AS12714 PJSC MegaFon",MEGAFON-AS,Moscow,Europe,EU,Russia,RU,,false,"PJSC MegaFon",55.7487,37.6187,false,"Net By Net Holding LLC",true,Moscow,success,Europe/Moscow,101000,1788649596,1788985331.7949,1080,socks5,79.111.14.142:1080,true,367.42401123047,6478,24279,21.061872094157,79.111.14.142
true,1788985240.0327,transparent,4305.2732832711,1710557847.5426,"AS16010 Magticom Ltd.",MagticomAS,Tbilisi,Asia,AS,Georgia,GE,,false,Corporate,41.6959,44.832,false,,true,Tbilisi,success,Asia/Tbilisi,,1788918357,1788985331.7768,8080,http,80.241.251.54:8080,false,4526.9479751587,188428,881675,17.608398443888,80.241.251.54
true,1788985217.8101,elite,2414.4277108021,1788889737.9509,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Timeweb, LLP",52.3716,4.8883,false,"Timeweb, LLP",false,"North Holland",success,Europe/Amsterdam,1012,1788887800,1788985331.6728,80,http,194.87.208.22:80,true,46.258926391602,585,397,59.572301425662,194.87.208.22
true,1788985331.5541,transparent,6680.9715983379,1750610382.2002,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1788795255,1788985331.5541,999,http,177.234.217.84:999,false,3172.2104549408,56356,142245,28.37649357254,177.234.217.84
true,1788985149.0167,transparent,7754.7899185069,1748342243.5253,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",-6.2574,106.8453,false,,true,Jakarta,success,Asia/Jakarta,12760,1788975022,1788985331.5263,8080,http,157.20.253.163:8080,false,9734.3497276306,16431,112861,12.708442904433,157.20.253.163
